title,movieId,avg_rating
Ali (2001),5009,3.083333333
Black Hawk Down (2001),5010,3.724489796
Yentl (1983),5012,1.5
Gosford Park (2001),5013,3.362068966
I Am Sam (2001),5014,3.428571429
Monster's Ball (2001),5015,3.277777778
"Shipping News, The (2001)",5016,2.25
"Big Heat, The (1953)",5017,4.666666667
Motorama (1991),5018,3
Murder by Death (1976),5021,3.4
"Servant, The (1963)",5022,4
"Waterdance, The (1992)",5023,4
Orange County (2002),5025,2.75
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",5026,2.9
Another 48 Hrs. (1990),5027,2.75
What Time Is It There? (Ni neibian jidian) (2001),5028,4.5
"Russia House, The (1990)",5033,2
"Truly, Madly, Deeply (1991)",5034,3.5
"Flight of Dragons, The (1982)",5038,4
Dragonslayer (1981),5039,2
Conan the Destroyer (1984),5040,3.5
Fire and Ice (1983),5041,3
Forbidden Zone (1980),5042,1
"Formula, The (1980)",5043,3
Impostor (2002),5046,3.5
Kung Pow: Enter the Fist (2002),5047,2
Snow Dogs (2002),5048,2.3
48 Hrs. (1982),5049,3.46875
Italian for Beginners (Italiensk for begyndere) (2000),5051,3.25
Blankman (1994),5053,3.25
Brainstorm (1983),5054,3.666666667
Dragon: The Bruce Lee Story (1993),5055,3.25
"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",5056,4
4 for Texas (1963),5057,2
Little Dieter Needs to Fly (1997),5059,4.5
M*A*S*H (a.k.a. MASH) (1970),5060,3.745762712
Mrs. Soffel (1984),5061,1.666666667
Seconds (1966),5062,5
One-Eyed Jacks (1961),5063,2
The Count of Monte Cristo (2002),5064,3.826086957
"Mothman Prophecies, The (2002)",5065,2.571428571
"Walk to Remember, A (2002)",5066,3.1
Escaflowne: The Movie (Escaflowne) (2000),5069,3.75
Maelström (2000),5071,5
Metropolis (2001),5072,2.333333333
"Son's Room, The (Stanza del figlio, La) (2001)",5073,3.5
Storytelling (2001),5074,3.5
Waydowntown (2000),5075,4
"Adventures of Huck Finn, The (1993)",5076,3.5
Young at Heart (1954),5079,3
Slackers (2002),5080,2.75
Birthday Girl (2001),5081,3.25
Rare Birds (2001),5083,4
Carmen Jones (1954),5085,3.166666667
Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),5087,3
"Going Places (Valseuses, Les) (1974)",5088,4.5
Big Fat Liar (2002),5092,3
Collateral Damage (2002),5093,2.166666667
Rollerball (2002),5094,1
"Scotland, Pa. (2001)",5095,3.666666667
Baby's Day Out (1994),5096,3
Bright Eyes (1934),5097,3.75
Dimples (1936),5098,3
Heidi (1937),5099,3.666666667
Richard Pryor Here and Now (1983),5101,5
Rookie of the Year (1993),5102,4
"Sandlot, The (1993)",5103,3.880952381
Don't Look Now (1973),5105,3.75
Crossroads (2002),5106,2.25
Hart's War (2002),5107,3.5
John Q (2002),5108,3.9
Return to Never Land (2002),5109,3.5
Super Troopers (2001),5110,3.181818182
"Good Son, The (1993)",5111,3
"Bad and the Beautiful, The (1952)",5114,4.6
Funny Lady (1975),5117,0.5
Saturday Night and Sunday Morning (1960),5119,4
Sleuth (1972),5120,3.333333333
Stroszek (1977),5121,4.5
Summer of '42 (1971),5122,4
Used Cars (1980),5125,2
Dragonfly (2002),5127,2.666666667
Queen of the Damned (2002),5128,2.333333333
Mean Machine (2001),5134,3.5
Monsoon Wedding (2001),5135,3.625
Scratch (2001),5137,4.5
"Bad News Bears, The (1976)",5139,3.5
"Bad News Bears in Breaking Training, The (1977)",5141,3
"Firemen's Ball, The (Horí, má panenko) (1967)",5142,4
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),5146,3.636363636
Wild Strawberries (Smultronstället) (1957),5147,4.125
40 Days and 40 Nights (2002),5151,2.884615385
We Were Soldiers (2002),5152,3.75
Trouble Every Day (2001),5153,3
Ferngully: The Last Rainforest (1992),5159,3.6
Intersection (1994),5161,4
"Troll in Central Park, A (1994)",5164,4
Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),5165,3.666666667
My Favorite Brunette (1947),5167,4
Royal Wedding (1951),5168,4
All About the Benjamins (2002),5170,2.833333333
"Time Machine, The (2002)",5171,2.166666667
Full Frontal (2002),5172,2.5
"Magnificent Ambersons, The (1942)",5177,4
Gloria (1980),5179,3
"Great Rock 'n' Roll Swindle, The (1980)",5180,3
Hawk the Slayer (1980),5182,3.5
Honeysuckle Rose (a.k.a. On the Road Again) (1980),5186,2.5
Hopscotch (1980),5187,4
"Jazz Singer, The (1980)",5193,3.666666667
"Long Good Friday, The (1980)",5198,4
"Long Riders, The (1980)",5199,3
Mon oncle d'Amérique (1980),5202,2
The Monster Club (1981),5203,4
Motel Hell (1980),5205,3.5
"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)",5208,4
"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)",5210,3.5
"Oh, God! (1977)",5214,3.75
Ice Age (2002),5218,3.396825397
Resident Evil (2002),5219,3
Showtime (2002),5220,2.6
Kissing Jessica Stein (2001),5222,3.583333333
Pauline & Paulette (Pauline en Paulette) (2001),5223,1
Promises (2001),5224,1
And Your Mother Too (Y tu mamá también) (2001),5225,3.980769231
All the Right Moves (1983),5226,3.5
Barabbas (1961),5227,1
I Think I Do (1997),5229,5
"Paleface, The (1948)",5230,4
Road to Morocco (1942),5231,4
Road to Singapore (1940),5232,4
Road to Utopia (1946),5233,4
Road to Zanzibar (1941),5234,4
"Tale of Springtime, A (Conte de Printemps) (1990)",5236,1
Taps (1981),5237,2.75
Return of the Secaucus 7 (1980),5238,4.75
Seems Like Old Times (1980),5241,1.5
Serial (1980),5242,1.5
"Young Master, The (Shi di chu ma) (1980)",5243,4
Shogun Assassin (1980),5244,5
Smokey and the Bandit II (1980),5246,1.5
Smokey and the Bandit (1977),5247,2.5
Smokey and the Bandit III (1983),5248,1.25
Stir Crazy (1980),5250,3.5
Blade II (2002),5254,2.840909091
Sorority Boys (2002),5255,2.375
Stolen Summer (2002),5256,2
George Washington (2000),5258,4
Clockstoppers (2002),5264,5
Death to Smoochy (2002),5265,3.125
Panic Room (2002),5266,3.216666667
"Rookie, The (2002)",5267,3.375
"Piano Teacher, The (La pianiste) (2001)",5269,3.857142857
30 Years to Life (2001),5271,4
Boxcar Bertha (1972),5275,3.25
Crimes of Passion (1984),5276,4
"Evil That Men Do, The (1984)",5277,2
Fraternity Vacation (1985),5278,0.5
Impromptu (1991),5279,1.833333333
High Crimes (2002),5282,3.166666667
National Lampoon's Van Wilder (2002),5283,2.954545455
Lucky Break (2001),5285,3
"Atomic Cafe, The (1982)",5288,4
Rashomon (Rashômon) (1950),5291,3.96875
Slap Shot (1977),5292,3.75
Changing Lanes (2002),5293,3.2
Frailty (2001),5294,2.95
"Sweetest Thing, The (2002)",5296,2.6875
"Cat's Meow, The (2002)",5297,4
Human Nature (2001),5298,3.333333333
My Big Fat Greek Wedding (2002),5299,3.362745098
3:10 to Yuma (1957),5300,4
Bite the Bullet (1975),5301,5
Breakout (1975),5302,3.5
Joe Versus the Volcano (1990),5303,2.85
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",5304,3
Return of the Killer Tomatoes! (1988),5305,3.5
Taking Care of Business (1990),5307,3
Three Men and a Baby (1987),5308,3.078947368
Three Men and a Little Lady (1990),5309,2.8125
Murder by Numbers (2002),5312,3.375
The Scorpion King (2002),5313,2.045454545
Chelsea Walls (2001),5315,3
Enigma (2001),5316,3.083333333
Nine Queens (Nueve reinas) (2000),5319,4
Jason X (2002),5323,1.625
Life or Something Like It (2002),5324,4
Dogtown and Z-Boyz (2001),5325,4
"Salton Sea, The (2002)",5329,3.833333333
Bob le Flambeur (1955),5333,4
Cadillac Man (1990),5334,2.833333333
"Coca-Cola Kid, The (1985)",5335,2
Delirious (1991),5337,3.666666667
Husbands and Wives (1992),5339,3.3125
Lenny (1974),5341,4.25
Nomads (1986),5342,2
"Temp, The (1993)",5343,3
Thief of Hearts (1984),5344,4
Wild Orchid (1990),5346,3.833333333
Hollywood Ending (2002),5348,3.5
Spider-Man (2002),5349,3.52238806
The Big Sleep (1978),5352,1
Butterflies Are Free (1972),5353,2
Cactus Flower (1969),5354,3.25
"Giant Spider Invasion, The (1975)",5356,0.5
Iron Will (1994),5357,3.5
Rambling Rose (1991),5359,3
"Survivors, The (1983)",5360,2.5
White Fang (1991),5361,3.5
"New Guy, The (2002)",5363,1
Unfaithful (2002),5364,3.416666667
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",5365,3.5
Whore (1991),5366,1
My Beautiful Laundrette (1985),5367,4.166666667
Calamity Jane (1953),5372,3.5
"Cranes Are Flying, The (Letyat zhuravli) (1957)",5373,3.5
"Harvey Girls, The (1946)",5375,3.75
About a Boy (2002),5377,3.644230769
Star Wars: Episode II - Attack of the Clones (2002),5378,3.103658537
"Believer, The (2001)",5379,4.25
"Importance of Being Earnest, The (2002)",5380,4
Every Which Way But Loose (1978),5382,3.6
"Hound of the Baskervilles, The (1959)",5383,4
I Want to Live! (1958),5384,4
"Last Waltz, The (1978)",5385,3.75
Enough (2002),5387,3.3
Insomnia (2002),5388,3.326923077
Spirit: Stallion of the Cimarron (2002),5389,3.166666667
Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),5391,4
"Gambler, The (1974)",5395,1
Requiem for a Heavyweight (1962),5398,4.25
"Sum of All Fears, The (2002)",5400,3.088235294
Undercover Brother (2002),5401,3.444444444
84 Charing Cross Road (1987),5404,3.5
Silent Running (1972),5410,1.5
Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),5413,0.5
Bad Company (2002),5414,3.75
Divine Secrets of the Ya-Ya Sisterhood (2002),5415,3.416666667
Cherish (2002),5416,1.5
"Fast Runner, The (Atanarjuat) (2001)",5417,3
"Bourne Identity, The (2002)",5418,3.88
Scooby-Doo (2002),5419,2.125
Windtalkers (2002),5420,2.666666667
"Dangerous Lives of Altar Boys, The (2002)",5421,3.5
"Emperor's New Clothes, The (2001)",5422,4.5
Dark Blue World (Tmavomodrý svet) (2001),5425,2
Caveman (1981),5427,5
Cheech & Chong's The Corsican Brothers (1984),5428,3
Silver Bullet (Stephen King's Silver Bullet) (1985),5433,2.75
"Sorry, Wrong Number (1948)",5434,3.5
Men at Work (1990),5438,2.833333333
She Wore a Yellow Ribbon (1949),5440,4.5
Juwanna Mann (2002),5443,2
Lilo & Stitch (2002),5444,3.880952381
Minority Report (2002),5445,3.686956522
Rabbit-Proof Fence (2002),5446,4.25
Sunshine State (2002),5447,3.166666667
Hey Arnold! The Movie (2002),5448,2.5
Mr. Deeds (2002),5449,2.736842105
Lovely & Amazing (2001),5450,2.5
Look Who's Talking Now (1993),5452,1.833333333
Like Mike (2002),5458,1
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),5459,3.071428571
"Powerpuff Girls, The (2002)",5460,3.875
"Crocodile Hunter: Collision Course, The (2002)",5462,1.666666667
Reign of Fire (2002),5463,2.84375
Road to Perdition (2002),5464,3.394736842
My Wife is an Actress (Ma Femme est une Actrice) (2001),5466,1
The Importance of Being Earnest (1952),5470,3.4
Perfect (1985),5471,3
Fox and His Friends (Faustrecht der Freiheit) (1975),5473,5
Z (1969),5475,4.5
Sex and Lucia (Lucía y el sexo) (2001),5477,3.25
Eight Legged Freaks (2002),5478,2.5
K-19: The Widowmaker (2002),5479,3.071428571
Stuart Little 2 (2002),5480,3.1
Austin Powers in Goldmember (2002),5481,2.911111111
"Kid Stays in the Picture, The (2002)",5483,3.6
Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),5489,3.416666667
The Big Bus (1976),5490,4.25
Red Beard (Akahige) (1965),5498,4.75
Top Secret! (1984),5500,3.958333333
"Master of Disguise, The (2002)",5501,3
Signs (2002),5502,3.166666667
"Last Kiss, The (Ultimo bacio, L') (2001)",5503,1
Spy Kids 2: The Island of Lost Dreams (2002),5504,1.8125
"Good Girl, The (2002)",5505,3.583333333
Blood Work (2002),5506,3.375
xXx (2002),5507,2.47826087
24 Hour Party People (2002),5508,3.3
Songs From the Second Floor (Sånger från andra våningen) (2000),5515,3.5
Read My Lips (Sur mes lèvres) (2001),5516,1
Nightcap (Merci pour le chocolat) (2000),5517,1
Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),5518,4.5
"Principal, The (1987)",5521,0.5
Rollerball (1975),5522,4.125
"Adventures of Pluto Nash, The (2002)",5523,1.8
Blue Crush (2002),5524,3
Mostly Martha (Bella Martha) (2001),5525,4
Possession (2002),5527,2.666666667
One Hour Photo (2002),5528,3.184210526
Simone (S1m0ne) (2002),5530,2.5
Undisputed (2002),5531,2.5
Hush! (2001),5534,4
How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),5535,1
"Care Bears Movie, The (1985)",5538,3
Care Bears Movie II: A New Generation (1986),5539,3
Clash of the Titans (1981),5540,3.75
Hot Shots! (1991),5541,2.954545455
Time After Time (1979),5544,3.5
Down and Out in Beverly Hills (1986),5548,3.5
Stakeout (1987),5553,2.5
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),5556,1
Love and a Bullet (2002),5558,2.5
À nous la liberté (Freedom for Us) (1931),5560,4.5
True Colors (1991),5561,4
Snipes (2001),5562,2
Swimfan (2002),5564,2
Johnny Dangerously (1984),5568,3.166666667
"Last House on the Left, The (1972)",5569,3
Thesis (Tesis) (1996),5570,3
Barbershop (2002),5572,2.666666667
Stealing Harvard (2002),5573,2.5
"Transporter, The (2002)",5574,3.088235294
Alias Betty (Betty Fisher et autres histoires) (2001),5575,1
Igby Goes Down (2002),5577,3.291666667
Betsy's Wedding (1990),5581,2.5
Captain Ron (1992),5582,2
Ernest Scared Stupid (1991),5585,1
"Hills Have Eyes, The (1977)",5588,2.5
Suburban Commando (1991),5597,2.5
Tabu: A Story of the South Seas (1931),5599,3.5
"Wanderers, The (1979)",5600,2.5
"Yearling, The (1946)",5601,3
"Ladykillers, The (1955)",5602,3.875
"Lavender Hill Mob, The (1951)",5603,4.166666667
"Man in the White Suit, The (1951)",5604,4
Ratcatcher (1999),5605,4
"Son of the Bride (Hijo de la novia, El) (2001)",5607,4.5
"Das Experiment (Experiment, The) (2001)",5608,4.083333333
Ballistic: Ecks vs. Sever (2002),5609,2.333333333
"Four Feathers, The (2002)",5611,3.333333333
Trapped (2002),5612,4
8 Women (2002),5613,3.25
Invincible (2001),5615,1.5
Secretary (2002),5617,3.4
Spirited Away (Sen to Chihiro no kamikakushi) (2001),5618,4.134920635
"Trials of Henry Kissinger, The (2002)",5619,3.5
Sweet Home Alabama (2002),5620,3.090909091
"Tuxedo, The (2002)",5621,2.5
Charly (2002),5622,4.5
Moonlight Mile (2002),5625,2.333333333
Wasabi (2001),5628,3.4
Jonah: A VeggieTales Movie (2002),5629,4
Red Dragon (2002),5630,3.759259259
Bloody Sunday (2002),5632,4
Heaven (2002),5633,4.5
Welcome to Collinwood (2002),5636,3
Flirting (1991),5637,1.5
Godzilla vs. Mothra (Mosura tai Gojira) (1964),5638,3
"Moderns, The (1988)",5641,4
"Onion Field, The (1979)",5642,4
Powaqqatsi (1988),5643,2.5
"Pride of the Yankees, The (1942)",5644,2.75
Valmont (1989),5646,3.5
Horror of Dracula (Dracula) (1958),5649,3
Strange Brew (1983),5650,3.6
"Incredible Mr. Limpet, The (1964)",5651,3
"Fan, The (1981)",5655,3.5
"Wrong Guy, The (1997)",5662,4.25
Below (2002),5663,3
"Rules of Attraction, The (2002)",5666,2.083333333
Tuck Everlasting (2002),5667,3.25
White Oleander (2002),5668,3.6
Bowling for Columbine (2002),5669,3.913793103
Comedian (2002),5670,4.125
Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),5672,0.5
Punch-Drunk Love (2002),5673,3.520833333
Swept Away (2002),5675,3
Abandon (2002),5677,3
Formula 51 (2001),5678,2
"Ring, The (2002)",5679,3.427083333
Auto Focus (2002),5680,3.7
"Grey Zone, The (2001)",5682,3.75
Naqoyqatsi (2002),5684,2
Real Women Have Curves (2002),5685,3.5
Russian Ark (Russkiy Kovcheg) (2002),5686,3.6
Billy Bathgate (1991),5689,4
Grave of the Fireflies (Hotaru no haka) (1988),5690,4
Jason Goes to Hell: The Final Friday (1993),5691,2.5
Saturday Night Fever (1977),5693,3.136363636
Staying Alive (1983),5694,2.25
Urban Cowboy (1980),5696,4
Tom Horn (1980),5699,4
The Pumaman (1980),5700,0.75
Wholly Moses (1980),5703,3
Xanadu (1980),5705,3.25
Absence of Malice (1981),5707,3.1
Banana Joe (1981),5710,2.5
Blow Out (1981),5712,3.5
"Burning, The (1981)",5715,2.5
Carbon Copy (1981),5718,3
Continental Divide (1981),5723,4
Endless Love (1981),5729,2.5
Eye of the Needle (1981),5732,4.5
Faces of Death 2 (1981),5734,2.5
Faces of Death (1978),5735,3
Faces of Death 3 (1985),5736,2.5
Faces of Death 4 (1990),5737,2
First Monday in October (1981),5742,4
"Four Seasons, The (1981)",5745,4
Galaxy of Terror (Quest) (1981),5746,4.5
Gallipoli (1981),5747,3.714285714
Gregory's Girl (1981),5752,2.833333333
"Hand, The (1981)",5754,2
"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",5765,5
Modern Problems (1981),5768,3.5
My Dinner with André (1981),5772,4.5
Neighbors (1981),5773,3
Pennies from Heaven (1981),5777,4
Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),5778,2.5
Piranha II: The Spawning (1981),5779,2
Polyester (1981),5780,3.625
"Professional, The (Le professionnel) (1981)",5782,4.068181818
Ghost Ship (2002),5784,2.4
Jackass: The Movie (2002),5785,3.318181818
"Truth About Charlie, The (2002)",5787,2
All or Nothing (2002),5788,1
Frida (2002),5791,3.961538462
Roger Dodger (2002),5792,2.7
"Big Knife, The (1955)",5795,3.5
Casino Royale (1967),5796,3.25
Exodus (1960),5799,4.25
"Russians Are Coming, the Russians Are Coming, The (1966)",5801,4.166666667
I Spy (2002),5803,2
"Weight of Water, The (2000)",5808,2
Femme Fatale (2002),5809,2.75
8 Mile (2002),5810,3.25
Far from Heaven (2002),5812,4.166666667
Half Past Dead (2002),5815,1
Harry Potter and the Chamber of Secrets (2002),5816,3.660493827
"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",5818,4
Interview with the Assassin (2002),5819,3.5
Standing in the Shadows of Motown (2002),5820,3.833333333
"Life and Death of Colonel Blimp, The (1943)",5825,4
Rio Grande (1950),5826,4
Blackrock (1997),5828,5
Men with Brooms (2002),5829,3
Mysterious Island (1961),5830,3.5
Left Behind II: Tribulation Force (2002),5832,0.75
Dog Soldiers (2002),5833,3
Fingers (1978),5834,3
Houseboat (1958),5836,4
My Father's Glory (La gloire de mon père) (1990),5839,4
"My Mother's Castle (Château de ma mère, Le) (1990)",5840,4
Return to the Blue Lagoon (1991),5841,2
Toy Soldiers (1991),5843,4
Raggedy Man (1981),5846,4
Ragtime (1981),5847,3
Road Games (a.k.a. Roadgames) (1981),5850,0.5
Scanners (1981),5853,3.166666667
Sharky's Machine (1981),5854,4
So Fine (1981),5857,1
Southern Comfort (1981),5859,2.5
"Tarzan, the Ape Man (1981)",5864,0.5
They All Laughed (1981),5866,5
Thief (1981),5867,3.5
This Is Elvis (1981),5868,4
True Confessions (1981),5869,4
Die Another Day (2002),5872,3.096774194
The Emperor's Club (2002),5873,3.5
Friday After Next (2002),5874,1.75
Personal Velocity (2002),5875,2
"Quiet American, The (2002)",5876,3.95
Talk to Her (Hable con Ella) (2002),5878,3.90625
Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),5879,2
Extreme Ops (2002),5880,0.75
Solaris (2002),5881,2.4375
Treasure Planet (2002),5882,3
They (2002),5883,2
Brother (Brat) (1997),5888,4.5
I Spit on Your Grave (Day of the Woman) (1978),5891,3
"Last Seduction, The (1994)",5893,3.666666667
Zulu (1964),5899,4
Analyze That (2002),5900,2.388888889
Empire (2002),5901,2.5
Adaptation (2002),5902,3.773809524
Equilibrium (2002),5903,3.728571429
Visitor Q (Bizita Q) (2001),5909,2.5
"Bolero (Uns et les autres, Les) (1981)",5910,1
Warning for the Joensson Gang (Varning för Jönssonligan) (1981),5913,3
"Vernon, Florida (1981)",5914,4.25
Victory (a.k.a. Escape to Victory) (1981),5915,4.25
Zoot Suit (1981),5917,1.5
Alone in the Dark (1982),5918,3
Author! Author! (1982),5923,2.75
Best Friends (1982),5926,3
"Best Little Whorehouse in Texas, The (1982)",5927,2.5
Burden of Dreams (1982),5932,3.833333333
Cannery Row (1982),5933,4
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",5936,3
Deathtrap (1982),5938,2.25
Eating Raoul (1982),5940,3.4
Drumline (2002),5941,2
"Hot Chick, The (2002)",5942,2.5
Maid in Manhattan (2002),5943,2.533333333
Star Trek: Nemesis (2002),5944,2.95
About Schmidt (2002),5945,3.25
Evelyn (2002),5947,3.75
Intact (Intacto) (2001),5949,3.833333333
"Lord of the Rings: The Two Towers, The (2002)",5952,4.061170213
25th Hour (2002),5954,3.574074074
Antwone Fisher (2002),5955,3.625
Gangs of New York (2002),5956,3.671428571
Two Weeks Notice (2002),5957,2.566666667
"Wild Thornberrys Movie, The (2002)",5958,2
Narc (2002),5959,3.375
Bad Influence (1990),5960,5
Blue Steel (1990),5961,3.5
Body of Evidence (1993),5962,1.75
"Children's Hour, The (1961)",5963,3.5
"Duellists, The (1977)",5965,3
"Kiss Before Dying, A (1956)",5966,2.5
Miami Blues (1990),5968,3.5
My Girl 2 (1994),5969,2
My Girl (1991),5970,3.6
My Neighbor Totoro (Tonari no Totoro) (1988),5971,4.230769231
Black Christmas (1974),5980,3.5
"Day of the Triffids, The (1962)",5981,4
Asoka (Ashoka the Great) (2001),5985,3
Fat City (1972),5986,3.25
Catch Me If You Can (2002),5989,3.96969697
Chicago (2002),5991,3.647058824
"Hours, The (2002)",5992,3.833333333
Max (2002),5993,3
Nicholas Nickleby (2002),5994,3.5
"Pianist, The (2002)",5995,4.131147541
"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",6000,3
"King of Comedy, The (1983)",6001,4
Confessions of a Dangerous Mind (2002),6003,3.625
Blue Collar Comedy Tour: The Movie (2003),6005,4.25
Just Married (2003),6006,1
"Son, The (Le fils) (2002)",6008,3.5
"Guy Thing, A (2003)",6012,1
Kangaroo Jack (2003),6013,1.375
National Security (2003),6014,1
City of God (Cidade de Deus) (2002),6016,4.297101449
"American Friend, The (Amerikanische Freund, Der) (1977)",6021,4.5
American Me (1992),6022,4
CB4 - The Movie (1993),6025,3.5
Dogfight (1991),6027,3.333333333
Imitation of Life (1959),6031,3.25
"Little Romance, A (1979)",6032,4.25
Mystery Date (1991),6033,5
Pépé le Moko (1937),6035,4.5
Summer Lovers (1982),6037,3
"Woman in Red, The (1984)",6039,3.5
Darkness Falls (2003),6040,1.666666667
Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),6042,4
Dead Reckoning (1947),6047,3.5
"Harder They Come, The (1973)",6051,3.5
Chaos (2001),6056,4
Biker Boyz (2003),6057,1.833333333
Final Destination 2 (2003),6058,2.444444444
"Recruit, The (2003)",6059,3.071428571
"Guru, The (2002)",6060,2.75
Lost in La Mancha (2002),6062,3.8
May (2002),6063,4.25
"Harder They Fall, The (1956)",6064,3.5
Victim (1961),6073,4
Evil Under the Sun (1982),6077,4.5
Firefox (1982),6078,3.25
Honkytonk Man (1982),6084,3
Labyrinth of Passion (Laberinto de Pasiones) (1982),6091,3.5
"Last American Virgin, The (1982)",6092,2
"Last Unicorn, The (1982)",6093,4.125
Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),6095,2.75
Making Love (1982),6096,3
"Midsummer Night's Sex Comedy, A (1982)",6100,2.5
Missing (1982),6101,4
Monsignor (1982),6103,2
Monty Python Live at the Hollywood Bowl (1982),6104,3.95
Moonlighting (1982),6105,3
"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",6107,5
One from the Heart (1982),6109,0.5
Permanent Vacation (1982),6114,3.5
Personal Best (1982),6115,2.833333333
"Pirate Movie, The (1982)",6116,4.5
Querelle (1982),6121,4.5
Richard Pryor Live on the Sunset Strip (1982),6122,4.5
Sunless (Sans Soleil) (1983),6123,4
Savannah Smiles (1982),6124,3
"Secret Policeman's Other Ball, The (1982)",6125,4
"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",6126,4
Shoot the Moon (1982),6127,2.25
"New York Ripper, The (Squartatore di New York, Lo) (1982)",6132,3.5
"State of Things, The (Stand der Dinge, Der) (1982)",6133,4.5
Tenebre (1982),6140,3.5
Trail of the Pink Panther (1982),6143,2
White Dog (1982),6148,3
Deliver Us from Eva (2003),6154,1
How to Lose a Guy in 10 Days (2003),6155,3.133333333
Shanghai Knights (2003),6156,3.2
Daredevil (2003),6157,2.482142857
All the Real Girls (2003),6159,1.5
Gerry (2002),6162,2
He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),6163,5
Dennis the Menace (1993),6166,4
"Black Stallion, The (1979)",6170,3.4
"Patch of Blue, A (1965)",6178,3.5
Q & A (1990),6180,2
"Thrill of It All, The (1963)",6182,4
Pillow Talk (1959),6183,3.5
"Man Who Fell to Earth, The (1976)",6184,4.1
Dark Blue (2003),6185,2
Gods and Generals (2003),6186,2
"Life of David Gale, The (2003)",6187,4.333333333
Old School (2003),6188,3.5
Stone Reader (2002),6195,4
Spider (2002),6197,3.5
American Heart (1992),6198,3.5
Lady Jane (1986),6201,3.5
Life Stinks (1991),6203,2
"Meteor Man, The (1993)",6204,2.5
"Slaughter Rule, The (2002)",6207,4
Ten (2002),6211,4.25
Bringing Down the House (2003),6212,2.642857143
Tears of the Sun (2003),6213,3.285714286
Irreversible (Irréversible) (2002),6214,3.916666667
Laurel Canyon (2002),6215,3.833333333
Nowhere in Africa (Nirgendwo in Afrika) (2001),6216,3.7
Bend It Like Beckham (2002),6218,3.390243902
"Hunted, The (2003)",6219,2.75
Spun (2001),6223,2.833333333
King of Kings (1961),6225,3
Loving You (1957),6227,2.5
"Talk of the Town, The (1942)",6228,3.25
Bang the Drum Slowly (1973),6230,3.5
"Benny Goodman Story, The (1955)",6231,3.5
Born Free (1966),6232,3.833333333
Born Yesterday (1993),6233,2.75
Equus (1977),6234,3
Europa Europa (Hitlerjunge Salomon) (1990),6235,4
"Glenn Miller Story, The (1953)",6237,3.666666667
Green Card (1990),6238,2.833333333
Journey to the Center of the Earth (1959),6239,3
One Good Cop (1991),6240,3
Ringu (Ring) (1998),6242,3.346153846
Ringu 2 (Ring 2) (1999),6243,3
Salaam Bombay! (1988),6244,4.25
Sweet Charity (1969),6245,3.25
Women in Love (1969),6247,4
Boat Trip (2003),6249,2
Dreamcatcher (2003),6250,2.333333333
View from the Top (2003),6252,1.875
"Awful Truth, The (1937)",6254,4.1
"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",6256,3.5
I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),6257,1.5
"Robe, The (1953)",6260,3.25
Wind (1992),6261,4
Basic (2003),6263,2.9
"Core, The (2003)",6264,2.5
Head of State (2003),6265,3
What a Girl Wants (2003),6266,4.5
Raising Victor Vargas (2002),6268,3
Stevie (2002),6269,4.142857143
Day for Night (La Nuit Américaine) (1973),6271,4.166666667
In a Lonely Place (1950),6273,4.833333333
Wake of the Red Witch (1948),6276,3
"Good Thief, The (2002)",6279,4
Phone Booth (2002),6281,3.410714286
